SAMP_DATE,year,WRD_ID,C_Units,CONSTITUENT STANDARDIZED,STORET,FLAG,VALUE,UNITS,TXT_VALUE,METHOD,DL
2013-04-03,2013,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,10.0,pCi/L,10,SM 7500RN,0.0
2013-06-11,2013,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,12.0,pCi/L,12,SM 7500RN,0.0
2013-08-14,2013,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,10.0,pCi/L,10,SM 7500RN,0.0
2013-10-03,2013,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,11.0,pCi/L,11,SM 7500RN,0.0
2013-12-11,2013,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,12.0,pCi/L,12,SM 7500RN,0.0
2014-02-18,2014,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,31.0,pCi/L,31,SM 7500RN,0.0
2014-04-03,2014,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,11.0,pCi/L,11,SM 7500RN,0.0
2014-06-03,2014,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,10.0,pCi/L,10,SM 7500RN,0.0
2014-08-20,2014,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,12.0,pCi/L,12,SM 7500RN,0.0
2014-10-28,2014,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,11.0,pCi/L,11,SM 7500RN,0.0
2014-12-17,2014,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,10.0,pCi/L,10,SM 7500RN,0.0
2015-02-19,2015,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,11.0,pCi/L,11,SM 7500RN,0.0
2015-04-14,2015,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,12.0,pCi/L,12,SM 7500RN,0.0
2015-06-09,2015,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,12.0,pCi/L,12,SM 7500RN,0.0
2015-08-18,2015,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,12.0,pCi/L,12,SM 7500RN,0.0
2015-10-07,2015,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,12.0,pCi/L,12,SM 7500RN,0.0
2015-12-09,2015,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,13.0,pCi/L,13,SM 7500RN,0.0
2016-02-10,2016,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,13.0,pCi/L,13,SM 7500RN,0.0
2016-04-18,2016,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,10.0,pCi/L,10,SM 7500RN,0.0
2016-06-23,2016,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,8.5,pCi/L,8.5,SM 7500RN,0.0
2016-08-01,2016,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,9.9,pCi/L,9.9,SM 7500RN,0.0
2016-08-01,2016,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,9.9,pCi/L,9.9,SM 7500RN,0.0
2016-10-12,2016,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,9.7,pCi/L,9.7,SM 7500RN,0.0
2016-12-06,2016,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,11.0,pCi/L,11,SM 7500RN,0.0
2017-02-09,2017,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,12.0,pCi/L,12,SM 7500RN,0.0
2017-04-06,2017,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,11.0,pCi/L,11,SM 7500RN,0.0
2017-06-09,2017,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,9.3,pCi/L,9.3,SM 7500RN,0.0
2017-08-03,2017,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,10.0,pCi/L,10,SM 7500RN,0.0
2017-10-11,2017,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,36.4,pCi/L,36.4,SM 7500RN,0.0
2017-12-15,2017,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,9.6,pCi/L,9.6,SM 7500RN,0.0
2018-02-07,2018,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,11.0,pCi/L,11,SM 7500RN,0.0
2018-04-16,2018,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,10.0,pCi/L,10,SM 7500RN,0.0
2018-06-08,2018,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,11.0,pCi/L,11,SM 7500RN,0.0
2018-08-15,2018,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,11.0,pCi/L,11,SM 7500RN,0.0
2018-10-04,2018,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,12.0,pCi/L,12,SM 7500RN,0.0
2018-12-27,2018,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,9.0,pCi/L,9,SM 7500RN,0.0
2019-02-12,2019,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,9.3,pCi/L,9.3,SM 7500RN,0.0
2019-04-11,2019,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,7.9,pCi/L,7.9,SM 7500RN,0.0
2019-06-18,2019,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,11.0,pCi/L,11,SM 7500RN,0.0
2019-08-14,2019,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,13.0,pCi/L,13,SM 7500RN,0.0
2019-10-18,2019,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,12.0,pCi/L,12,SM 7500RN,0.0
2019-12-17,2019,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,10.0,pCi/L,10,SM 7500RN,0.0
2020-02-12,2020,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,14.0,pCi/L,14,SM 7500RN,0.0
2020-04-22,2020,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,19.0,pCi/L,19,SM 7500RN,0.0
2020-06-16,2020,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,15.0,pCi/L,15,SM 7500RN,0.0
2020-08-18,2020,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,13.0,pCi/L,13,SM 7500RN,0.0
2020-10-14,2020,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,12.0,pCi/L,12,SM 7500RN,0.0
2020-12-15,2020,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,12.0,pCi/L,12,SM 7500RN,0.0
2021-02-17,2021,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,11.56,pCi/L,11.56,SM 7500RN,0.0
2021-04-13,2021,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,12.07,pCi/L,12.07,SM 7500RN,0.0
2021-06-15,2021,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,13.02,pCi/L,13.02,SM 7500RN,0.0
2021-08-12,2021,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,12.8,pCi/L,12.8,SM 7500RN,0.0
2021-10-06,2021,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,12.05,pCi/L,12.05,SM 7500RN,0.0
2021-12-15,2021,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,8.74,pCi/L,8.74,SM 7500RN,0.0
2022-02-14,2022,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,,14.72,pCi/L,14.72,SM 7500RN,0.0
2022-04-07,2022,100832,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,<,0.0,pCi/L,0,SM 7500RN,0.0
2013-02-06,2013,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2013-04-03,2013,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2013-06-11,2013,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2013-08-14,2013,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2013-10-03,2013,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2013-12-11,2013,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2014-02-18,2014,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2014-04-03,2014,100832,Selenium (ug/L),Selenium,1147,,5.3,ug/L,5.3,EPA 200.8,5.0
2014-06-03,2014,100832,Selenium (ug/L),Selenium,1147,,6.9,ug/L,6.9,EPA 200.8,5.0
2014-08-20,2014,100832,Selenium (ug/L),Selenium,1147,,8.5,ug/L,8.5,EPA 200.8,5.0
2014-10-28,2014,100832,Selenium (ug/L),Selenium,1147,,5.9,ug/L,5.9,EPA 200.8,5.0
2014-12-17,2014,100832,Selenium (ug/L),Selenium,1147,,11.0,ug/L,11,EPA 200.8,5.0
2015-02-19,2015,100832,Selenium (ug/L),Selenium,1147,,5.6,ug/L,5.6,EPA 200.8,5.0
2015-04-14,2015,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2015-06-09,2015,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2015-08-18,2015,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2015-10-07,2015,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2015-12-09,2015,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2016-02-10,2016,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2016-04-18,2016,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2016-06-23,2016,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2016-08-01,2016,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2016-08-01,2016,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2016-10-12,2016,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2016-12-06,2016,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2017-02-09,2017,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2017-04-06,2017,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2017-06-09,2017,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2017-08-03,2017,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2017-10-11,2017,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2017-12-15,2017,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2018-02-07,2018,100832,Selenium (ug/L),Selenium,1147,,5.3,ug/L,5.3,EPA 200.8,5.0
2018-04-16,2018,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2018-06-08,2018,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2018-08-15,2018,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2018-10-04,2018,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2018-12-27,2018,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2019-02-12,2019,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2019-04-11,2019,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2019-06-18,2019,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2019-08-14,2019,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2019-10-18,2019,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2019-12-17,2019,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2020-02-12,2020,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,J,EPA 200.8,5.0
2020-04-22,2020,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,J,EPA 200.8,5.0
2020-06-16,2020,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2020-08-18,2020,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,J,EPA 200.8,5.0
2020-10-14,2020,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,J,EPA 200.8,5.0
2020-12-15,2020,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2021-02-17,2021,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,J,EPA 200.8,5.0
2021-04-13,2021,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,J,EPA 200.8,5.0
2021-06-15,2021,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2021-08-12,2021,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,J,EPA 200.8,5.0
2021-10-06,2021,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,J,EPA 200.8,5.0
2021-12-15,2021,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,EPA 200.8,5.0
2022-02-14,2022,100832,Selenium (ug/L),Selenium,1147,<,10.0,ug/L,ND,EPA 200.8,10.0
2022-04-07,2022,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,J,EPA 200.8,5.0
2022-06-16,2022,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,200.8,5.0
2022-08-10,2022,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,200.8,5.0
2022-10-19,2022,100832,Selenium (ug/L),Selenium,1147,<,5.0,ug/L,ND,200.8,5.0
2013-02-06,2013,100832,Sodium (mg/L),Sodium,929,,67.0,mg/L,67,EPA 200.7,1.0
2013-04-03,2013,100832,Sodium (mg/L),Sodium,929,,78.0,mg/L,78,EPA 200.7,1.0
2013-06-11,2013,100832,Sodium (mg/L),Sodium,929,,93.0,mg/L,93,EPA 200.7,1.0
2013-08-14,2013,100832,Sodium (mg/L),Sodium,929,,89.0,mg/L,89,EPA 200.7,1.0
2013-10-03,2013,100832,Sodium (mg/L),Sodium,929,,92.0,mg/L,92,EPA 200.7,1.0
2013-12-11,2013,100832,Sodium (mg/L),Sodium,929,,110.0,mg/L,110,EPA 200.7,1.0
2014-02-18,2014,100832,Sodium (mg/L),Sodium,929,,100.0,mg/L,100,EPA 200.7,1.0
2014-04-03,2014,100832,Sodium (mg/L),Sodium,929,,100.0,mg/L,100,EPA 200.7,1.0
2014-06-03,2014,100832,Sodium (mg/L),Sodium,929,,96.0,mg/L,96,EPA 200.7,1.0
2014-08-20,2014,100832,Sodium (mg/L),Sodium,929,,92.0,mg/L,92,EPA 200.7,1.0
2014-10-28,2014,100832,Sodium (mg/L),Sodium,929,,98.0,mg/L,98,EPA 200.7,1.0
2014-12-17,2014,100832,Sodium (mg/L),Sodium,929,,100.0,mg/L,100,EPA 200.7,1.0
2015-02-19,2015,100832,Sodium (mg/L),Sodium,929,,74.0,mg/L,74,EPA 200.7,1.0
2015-04-14,2015,100832,Sodium (mg/L),Sodium,929,,72.0,mg/L,72,EPA 200.7,1.0
2015-06-09,2015,100832,Sodium (mg/L),Sodium,929,,66.0,mg/L,66,EPA 200.7,1.0
2015-08-18,2015,100832,Sodium (mg/L),Sodium,929,,75.0,mg/L,75,EPA 200.7,1.0
2015-10-07,2015,100832,Sodium (mg/L),Sodium,929,,70.0,mg/L,70,EPA 200.7,1.0
2015-12-09,2015,100832,Sodium (mg/L),Sodium,929,,84.0,mg/L,84,EPA 200.7,1.0
2016-02-10,2016,100832,Sodium (mg/L),Sodium,929,,88.0,mg/L,88,EPA 200.7,1.0
2016-04-18,2016,100832,Sodium (mg/L),Sodium,929,,69.0,mg/L,69,EPA 200.7,1.0
2016-06-23,2016,100832,Sodium (mg/L),Sodium,929,,110.0,mg/L,110,EPA 200.7,1.0
2016-08-01,2016,100832,Sodium (mg/L),Sodium,929,,110.0,mg/L,110,EPA 200.7,1.0
2016-08-01,2016,100832,Sodium (mg/L),Sodium,929,,110.0,mg/L,110,EPA 200.7,1.0
2016-10-12,2016,100832,Sodium (mg/L),Sodium,929,,120.0,mg/L,120,EPA 200.7,1.0
2016-12-06,2016,100832,Sodium (mg/L),Sodium,929,,110.0,mg/L,110,EPA 200.7,1.0
2017-02-09,2017,100832,Sodium (mg/L),Sodium,929,,66.0,mg/L,66,EPA 200.7,1.0
2017-04-06,2017,100832,Sodium (mg/L),Sodium,929,,92.0,mg/L,92,EPA 200.7,1.0
2017-06-09,2017,100832,Sodium (mg/L),Sodium,929,,90.0,mg/L,90,EPA 200.7,1.0
2017-08-03,2017,100832,Sodium (mg/L),Sodium,929,,81.0,mg/L,81,EPA 200.7,1.0
2017-10-11,2017,100832,Sodium (mg/L),Sodium,929,,80.0,mg/L,80,EPA 200.7,1.0
2017-12-15,2017,100832,Sodium (mg/L),Sodium,929,,90.0,mg/L,90,EPA 200.7,1.0
2018-02-07,2018,100832,Sodium (mg/L),Sodium,929,,85.0,mg/L,85,EPA 200.7,1.0
2018-04-16,2018,100832,Sodium (mg/L),Sodium,929,,80.0,mg/L,80,EPA 200.7,1.0
2018-06-08,2018,100832,Sodium (mg/L),Sodium,929,,99.0,mg/L,99,EPA 200.7,1.0
2018-08-15,2018,100832,Sodium (mg/L),Sodium,929,,120.0,mg/L,120,EPA 200.7,1.0
2018-10-04,2018,100832,Sodium (mg/L),Sodium,929,,110.0,mg/L,110,EPA 200.7,1.0
2018-12-27,2018,100832,Sodium (mg/L),Sodium,929,,120.0,mg/L,120,EPA 200.7,1.0
2019-02-12,2019,100832,Sodium (mg/L),Sodium,929,,50.0,mg/L,50,EPA 200.7,1.0
2019-04-11,2019,100832,Sodium (mg/L),Sodium,929,,62.0,mg/L,62,EPA 200.7,1.0
2019-06-18,2019,100832,Sodium (mg/L),Sodium,929,,96.0,mg/L,96,EPA 200.7,1.0
2019-08-14,2019,100832,Sodium (mg/L),Sodium,929,,96.0,mg/L,96,EPA 200.7,1.0
2019-10-18,2019,100832,Sodium (mg/L),Sodium,929,,88.0,mg/L,88,EPA 200.7,1.0
2019-12-17,2019,100832,Sodium (mg/L),Sodium,929,,86.0,mg/L,86,EPA 200.7,1.0
2020-02-12,2020,100832,Sodium (mg/L),Sodium,929,,78.0,mg/L,78,EPA 200.7,1.0
2020-04-22,2020,100832,Sodium (mg/L),Sodium,929,,51.0,mg/L,51,EPA 200.7,1.0
2020-06-16,2020,100832,Sodium (mg/L),Sodium,929,,44.0,mg/L,44,EPA 200.7,1.0
2020-08-18,2020,100832,Sodium (mg/L),Sodium,929,,44.0,mg/L,44,EPA 200.7,1.0
2020-10-14,2020,100832,Sodium (mg/L),Sodium,929,,40.0,mg/L,40,EPA 200.7,1.0
2020-12-15,2020,100832,Sodium (mg/L),Sodium,929,,36.0,mg/L,36,EPA 200.7,1.0
2021-02-17,2021,100832,Sodium (mg/L),Sodium,929,,49.0,mg/L,49,EPA 200.7,1.0
2021-04-13,2021,100832,Sodium (mg/L),Sodium,929,,47.0,mg/L,47,EPA 200.7,1.0
2021-06-15,2021,100832,Sodium (mg/L),Sodium,929,,46.0,mg/L,46,EPA 200.7,1.0
2021-08-12,2021,100832,Sodium (mg/L),Sodium,929,,39.0,mg/L,39,EPA 200.7,1.0
2021-10-06,2021,100832,Sodium (mg/L),Sodium,929,,39.0,mg/L,39,EPA 200.7,1.0
2021-12-15,2021,100832,Sodium (mg/L),Sodium,929,,78.0,mg/L,78,EPA 200.7,1.0
2022-02-14,2022,100832,Sodium (mg/L),Sodium,929,,94.0,mg/L,94,EPA 200.7,1.0
2022-04-07,2022,100832,Sodium (mg/L),Sodium,929,,91.0,mg/L,91,EPA 200.7,1.0
2022-06-16,2022,100832,Sodium (mg/L),Sodium,929,,90.0,mg/L,90,200.7 Rev 4.4,1.0
2022-08-10,2022,100832,Sodium (mg/L),Sodium,929,,110.0,mg/L,110,200.7 Rev 4.4,1.0
2022-10-19,2022,100832,Sodium (mg/L),Sodium,929,,100.0,mg/L,100,200.7 Rev 4.4,1.0
2013-02-06,2013,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,75.8,Degrees,75.8,FIELD/SM2550B,0.0
2013-04-03,2013,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,66.4,Degrees,66.4,FIELD/SM2550B,0.0
2013-06-11,2013,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,72.1,Degrees,72.1,FIELD/SM2550B,0.0
2013-08-14,2013,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,83.2,Degrees,83.2,FIELD/SM2550B,0.0
2013-10-03,2013,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,72.6,Degrees,72.6,FIELD/SM2550B,0.0
2013-12-11,2013,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,72.9,Degrees,72.9,FIELD/SM2550B,0.0
2014-02-18,2014,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,73.5,Degrees,73.5,FIELD/SM2550B,0.0
2014-04-03,2014,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,74.2,Degrees,74.2,FIELD/SM2550B,0.0
2014-06-03,2014,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,75.0,Degrees,75,FIELD/SM2550B,0.0
2014-08-20,2014,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,76.0,Degrees,76,FIELD/SM2550B,0.0
2014-10-28,2014,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,75.4,Degrees,75.4,FIELD/SM2550B,0.0
2014-12-17,2014,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,75.8,Degrees,75.8,FIELD/SM2550B,0.0
2015-02-19,2015,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,75.2,Degrees,75.2,FIELD/SM2550B,0.0
2015-04-14,2015,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,69.5,Degrees,69.5,FIELD/SM2550B,0.0
2015-06-09,2015,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,66.7,Degrees,66.7,FIELD/SM2550B,0.0
2015-08-18,2015,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,70.6,Degrees,70.6,FIELD/SM2550B,0.0
2015-10-07,2015,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,67.6,Degrees,67.6,FIELD/SM2550B,0.0
2015-12-09,2015,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,67.6,Degrees,67.6,FIELD/SM2550B,0.0
2016-02-10,2016,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,68.7,Degrees,68.7,FIELD/SM2550B,0.0
2016-04-18,2016,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,72.5,Degrees,72.5,FIELD/SM2550B,0.0
2016-06-23,2016,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,76.8,Degrees,76.8,FIELD/SM2550B,0.0
2016-08-01,2016,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,80.1,Degrees,80.1,FIELD/SM2550B,0.0
2016-08-01,2016,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,80.1,Degrees,80.1,FIELD/SM2550B,0.0
2016-10-12,2016,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,82.3,Degrees,82.3,FIELD/SM2550B,0.0
2016-12-06,2016,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,81.7,Degrees,81.7,FIELD/SM2550B,0.0
2017-02-09,2017,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,63.7,Degrees,63.7,FIELD/SM2550B,0.0
2017-04-06,2017,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,73.1,Degrees,73.1,FIELD/SM2550B,0.0
2017-06-09,2017,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,71.3,Degrees,71.3,FIELD/SM2550B,0.0
2017-08-03,2017,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,68.6,Degrees,68.6,FIELD/SM2550B,0.1
2017-10-11,2017,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,69.0,Degrees,69,FIELD/SM2550B,0.0
2017-12-15,2017,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,70.5,Degrees,70.5,FIELD/SM2550B,0.0
2018-02-07,2018,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,71.7,Degrees,71.7,FIELD/SM2550B,0.0
2018-04-16,2018,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,73.8,Degrees,73.8,FIELD/SM2550B,0.0
2018-06-08,2018,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,73.3,Degrees,73.3,FIELD/SM2550B,0.0
2018-08-15,2018,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,74.8,Degrees,74.8,FIELD/SM2550B,0.0
2018-10-04,2018,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,74.5,Degrees,74.5,FIELD/SM2550B,0.0
2018-12-27,2018,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,75.8,Degrees,75.8,FIELD/SM2550B,0.0
2019-02-12,2019,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,61.1,Degrees,61.1,FIELD/SM2550B,0.0
2019-04-11,2019,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,63.2,Degrees,63.2,FIELD/SM2550B,0.0
2019-06-18,2019,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,78.4,Degrees,78.4,FIELD/SM2550B,0.0
2019-08-14,2019,100832,Source Temperature (F) (Degrees),Source Temperature (F),11,,81.0,Degrees,81,FIELD/SM2550B,0.0
