Site,Constituent,c_nounits,STORET,Units,Date Range,Count,Methods,Nr. Non-Detects,Detection Rate,DateOfMax,Min,25th %ile,Mean,Median,75th %ile,Max,DL min,DL max,mann-kendall stats,trend,s,p,slope,intercept,Action,Notes
100830,Boron (mg/L),Boron,1020,mg/L,2013-2022,18,['EPA 200.7'],8,55.55555555555556,2013-04-03,0.05,0.0,0.042111111111111106,0.051,0.087,0.1,0.05,0.05,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.003650858781654165, z=-2.9068520057803964, Tau=-0.48366013071895425, s=-74.0, var_s=630.6666666666666, slope=-0.002666666666666666, intercept=0.07516666666666666)",decreasing,-74.0,0.003650858781654165,-0.002666666666666666,0.07516666666666666,TO REVIEW,Pending statistical analysis
100830,Calcium (mg/L),Calcium,916,mg/L,2013-2022,18,['EPA 200.7'],0,100.0,2013-02-07,16.0,19.0,26.166666666666664,24.0,32.0,52.0,1.0,1.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.12790731008226697, z=-1.522406288667392, Tau=-0.2679738562091503, s=-41.0, var_s=690.3333333333334, slope=-0.5, intercept=29.25)",no trend,-41.0,0.12790731008226697,-0.5,29.25,TO REVIEW,Pending statistical analysis
100830,Chlorate (ug/L),Chlorate,A-037,ug/L,2020-2022,5,['EPA 300.0'],0,100.0,2022-02-14,16.0,19.0,25.399999999999995,26.0,30.0,36.0,10.0,10.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.80649594050734, z=-0.2449489742783178, Tau=-0.2, s=-2.0, var_s=16.666666666666668, slope=-3.5, intercept=33.0)",no trend,-2.0,0.80649594050734,-3.5,33.0,TO REVIEW,Pending statistical analysis
100830,Chloride (mg/L),Chloride,940,mg/L,2013-2022,18,['EPA 300.0'],0,100.0,2013-02-07,8.7,11.0,19.63888888888888,13.0,25.0,62.0,0.5,2.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.00010677384666601952, z=-3.8746595996276905, Tau=-0.673202614379085, s=-103.0, var_s=693.0, slope=-1.25, intercept=25.125)",decreasing,-103.0,0.00010677384666601952,-1.25,25.125,TO REVIEW,Pending statistical analysis
100830,Field pH (Units),Field pH,400,Units,2013-2022,15,['EPA 150.1'],0,100.0,2019-04-09,6.09,6.79,6.863333333333334,6.88,7.0,7.29,0.1,0.1,"Mann_Kendall_Test(trend='no trend', h=False, p=0.585735213583062, z=-0.545026613863917, Tau=-0.11428571428571428, s=-12.0, var_s=407.3333333333333, slope=-0.011999999999999922, intercept=6.9639999999999995)",no trend,-12.0,0.585735213583062,-0.011999999999999922,6.9639999999999995,TO REVIEW,Pending statistical analysis
100830,Fluoride (mg/L),Fluoride,951,mg/L,2013-2022,17,['SM 4500F-C'],0,100.0,2017-02-08,0.18,0.2,0.2258823529411765,0.22,0.24,0.3,0.05,0.05,"Mann_Kendall_Test(trend='no trend', h=False, p=0.15622054185058687, z=-1.4178980155881085, Tau=-0.25735294117647056, s=-35.0, var_s=575.0, slope=-0.002499999999999997, intercept=0.24)",no trend,-35.0,0.15622054185058687,-0.002499999999999997,0.24,TO REVIEW,Pending statistical analysis
100830,Gross Beta (pCi/L),Gross Beta,3501,pCi/L,2013-2022,18,['EPA 900.0'],5,72.22222222222223,2019-12-16,3.0,0.0,2.6944444444444438,3.5,3.9,4.3,3.0,3.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.24844657316439323, z=1.1541307379308479, Tau=0.20261437908496732, s=31.0, var_s=675.6666666666666, slope=0.0181818181818182, intercept=3.3454545454545452)",no trend,31.0,0.24844657316439323,0.0181818181818182,3.3454545454545452,TO REVIEW,Pending statistical analysis
100830,"Hardness (Total, as CaCO3) (mg/L)","Hardness (Total, as CaCO3)",900,mg/L,2013-2022,18,['SM 2340B'],0,100.0,2013-02-07,60.0,73.0,99.99999999999999,92.0,120.0,200.0,3.0,3.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.09832450365304624, z=-1.6530312505427525, Tau=-0.2875816993464052, s=-44.0, var_s=676.6666666666666, slope=-1.8888888888888888, intercept=111.05555555555556)",no trend,-44.0,0.09832450365304624,-1.8888888888888888,111.05555555555556,TO REVIEW,Pending statistical analysis
100830,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,ug/L,2013-2022,18,['EPA 218.6'],0,100.0,2021-02-16,0.22,0.32,0.47611111111111093,0.42,0.56,1.2,0.02,0.02,"Mann_Kendall_Test(trend='increasing', h=True, p=0.0005415794257062068, z=3.45930094177716, Tau=0.6013071895424836, s=92.0, var_s=692.0, slope=0.026666666666666672, intercept=0.2083333333333333)",increasing,92.0,0.0005415794257062068,0.026666666666666672,0.2083333333333333,TO REVIEW,Pending statistical analysis
100830,Iron (mg/L),Iron,1045,mg/L,2013-2022,18,['EPA 200.7'],10,44.44444444444444,2019-04-09,0.01,0.0,0.10644444444444431,0.0,0.086,0.92,0.01,0.02,"Mann_Kendall_Test(trend='no trend', h=False, p=0.248181830057689, z=-1.15477682421413, Tau=-0.19607843137254902, s=-30.0, var_s=630.6666666666666, slope=-0.0005882352941176471, intercept=0.025)",no trend,-30.0,0.248181830057689,-0.0005882352941176471,0.025,TO REVIEW,Pending statistical analysis
100830,Lab pH (Units),Lab pH,403,Units,2013-2022,7,['SM4500-HB'],0,100.0,2020-04-21,7.3,7.4,7.485714285714286,7.5,7.6,7.6,0.1,0.1,"Mann_Kendall_Test(trend='no trend', h=False, p=0.20400816362067165, z=-1.2702146976599116, Tau=-0.42857142857142855, s=-9.0, var_s=39.666666666666664, slope=-0.02499999999999991, intercept=7.574999999999999)",no trend,-9.0,0.20400816362067165,-0.02499999999999991,7.574999999999999,TO REVIEW,Pending statistical analysis
100830,Lab Turbidity (NTU),Lab Turbidity,82079,NTU,2020-2022,5,['EPA 180.1'],0,100.0,2020-04-21,0.33,0.62,1.0659999999999998,0.78,0.8,2.8,0.1,0.1,"Mann_Kendall_Test(trend='no trend', h=False, p=0.4624327264504764, z=-0.7348469228349533, Tau=-0.4, s=-4.0, var_s=16.666666666666668, slope=-0.3075, intercept=1.395)",no trend,-4.0,0.4624327264504764,-0.3075,1.395,TO REVIEW,Pending statistical analysis
100830,Magnesium (mg/L),Magnesium,927,mg/L,2013-2022,18,['EPA 200.7'],0,100.0,2013-02-07,4.9,6.3,8.316666666666665,7.7,10.0,17.0,0.1,0.1,"Mann_Kendall_Test(trend='no trend', h=False, p=0.08042306454976966, z=-1.7482366106997222, Tau=-0.30718954248366015, s=-47.0, var_s=692.3333333333334, slope=-0.176923076923077, intercept=9.353846153846154)",no trend,-47.0,0.08042306454976966,-0.176923076923077,9.353846153846154,TO REVIEW,Pending statistical analysis
100830,Manganese (ug/L),Manganese,1055,ug/L,2013-2022,18,['EPA 200.8'],12,33.33333333333334,2019-04-09,2.0,0.0,4.2351851851851805,0.0,4.8,36.0,2.0,4.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.9654181513916356, z=0.043355498476206, Tau=0.013071895424836602, s=2.0, var_s=532.0, slope=0.0, intercept=2.0)",no trend,2.0,0.9654181513916356,0.0,2.0,TO REVIEW,Pending statistical analysis
100830,Nickel (ug/L),Nickel,1067,ug/L,2013-2022,18,['EPA 200.8'],10,44.44444444444444,2022-02-14,5.0,0.0,4.277777777777775,0.0,10.0,12.0,5.0,10.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.45022395896959067, z=0.7550417051657408, Tau=0.12418300653594772, s=19.0, var_s=568.3333333333334, slope=0.0, intercept=5.0)",no trend,19.0,0.45022395896959067,0.0,5.0,TO REVIEW,Pending statistical analysis
100830,Nitrate (as N) (mg/L),Nitrate (as N),620,mg/L,2013-2022,18,['EPA 300.0'],0,100.0,2013-04-03,0.64,0.96,1.7166666666666663,1.1,1.8,4.9,0.1,0.2,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.009756279668013734, z=-2.5843497723387197, Tau=-0.45098039215686275, s=-69.0, var_s=692.3333333333334, slope=-0.09999999999999998, intercept=1.95)",decreasing,-69.0,0.009756279668013734,-0.09999999999999998,1.95,TO REVIEW,Pending statistical analysis
100830,Nitrate (as NO3) (mg/L),Nitrate (as NO3),71850,mg/L,2020-2022,5,['EPA 300.0'],0,100.0,2021-02-16,2.8,3.2,4.54,4.2,4.9,7.6,0.44,0.88,"Mann_Kendall_Test(trend='no trend', h=False, p=0.08641073297370006, z=1.7146428199482247, Tau=0.8, s=8.0, var_s=16.666666666666668, slope=0.6333333333333335, intercept=2.933333333333333)",no trend,8.0,0.08641073297370006,0.6333333333333335,2.933333333333333,TO REVIEW,Pending statistical analysis
100830,PFOS (ug/L),PFOS,C2805,ug/L,2020-2022,5,['EPA 537.1'],0,100.0,2020-04-21,0.0093,0.01,0.014259999999999998,0.011,0.018,0.023,0.002,0.002,"Mann_Kendall_Test(trend='no trend', h=False, p=1.0, z=0, Tau=0.0, s=0.0, var_s=16.666666666666668, slope=-0.0001000000000000007, intercept=0.011200000000000002)",no trend,0.0,1.0,-0.0001000000000000007,0.011200000000000002,TO REVIEW,Pending statistical analysis
100830,pH of CaCO3 Saturation (@25C) (Units),pH of CaCO3 Saturation (@25C),J-006,Units,2020-2022,5,['SM 2330B'],0,100.0,2022-02-14,8.0,8.1,8.26,8.4,8.4,8.4,0.1,0.1,"Mann_Kendall_Test(trend='no trend', h=False, p=0.5790997419539188, z=-0.5547001962252291, Tau=-0.3, s=-3.0, var_s=13.0, slope=-0.04999999999999982, intercept=8.5)",no trend,-3.0,0.5790997419539188,-0.04999999999999982,8.5,TO REVIEW,Pending statistical analysis
100830,pH of CaCO3 Saturation (@60C) (Units),pH of CaCO3 Saturation (@60C),J-007,Units,2020-2022,5,['SM 2330B'],0,100.0,2022-02-14,7.6,7.6,7.82,7.9,8.0,8.0,0.1,0.1,"Mann_Kendall_Test(trend='no trend', h=False, p=0.794002680192762, z=-0.26111648393354675, Tau=-0.2, s=-2.0, var_s=14.666666666666666, slope=-0.04999999999999982, intercept=8.0)",no trend,-2.0,0.794002680192762,-0.04999999999999982,8.0,TO REVIEW,Pending statistical analysis
100830,Potassium (mg/L),Potassium,937,mg/L,2013-2022,18,['EPA 200.7'],0,100.0,2013-02-07,2.5,3.2,3.844444444444444,3.8,4.1,5.9,1.0,1.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.0038210165517764683, z=-2.8925719484680448, Tau=-0.5032679738562091, s=-77.0, var_s=690.3333333333334, slope=-0.09999999999999994, intercept=4.6499999999999995)",decreasing,-77.0,0.0038210165517764683,-0.09999999999999994,4.6499999999999995,TO REVIEW,Pending statistical analysis
100830,Radium 226 Counting Error (pCi/L),Radium 226 Counting Error,9502,pCi/L,2013-2017,5,['EPA 903.1'],0,100.0,2016-04-11,0.337,0.347,0.41040000000000004,0.418,0.44,0.51,0.0,0.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.80649594050734, z=-0.2449489742783178, Tau=-0.2, s=-2.0, var_s=16.666666666666668, slope=-0.026375000000000003, intercept=0.47075)",no trend,-2.0,0.80649594050734,-0.026375000000000003,0.47075,TO REVIEW,Pending statistical analysis
100830,Radon (pCi/L),Radon,82303,pCi/L,2013-2022,18,['SM 7500RN'],0,100.0,2013-06-11,170.0,230.0,257.77777777777777,250.0,280.0,360.0,50.0,50.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.34099868311245607, z=-0.952193842723173, Tau=-0.16993464052287582, s=-26.0, var_s=689.3333333333334, slope=-2.2222222222222223, intercept=268.8888888888889)",no trend,-26.0,0.34099868311245607,-2.2222222222222223,268.8888888888889,TO REVIEW,Pending statistical analysis
100830,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,pCi/L,2013-2022,18,['SM 7500RN'],0,100.0,2019-08-13,11.0,12.64,13.943333333333332,14.0,15.0,20.0,0.0,0.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.465359857498961, z=0.730049615399448, Tau=0.13071895424836602, s=20.0, var_s=677.3333333333334, slope=0.05666666666666664, intercept=13.518333333333334)",no trend,20.0,0.465359857498961,0.05666666666666664,13.518333333333334,TO REVIEW,Pending statistical analysis
100830,Sodium (mg/L),Sodium,929,mg/L,2013-2022,18,['EPA 200.7'],0,100.0,2013-02-07,12.0,15.0,18.888888888888886,16.0,21.0,35.0,1.0,1.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.0015056916036961798, z=-3.173584318542771, Tau=-0.5490196078431373, s=-84.0, var_s=684.0, slope=-1.0, intercept=24.5)",decreasing,-84.0,0.0015056916036961798,-1.0,24.5,TO REVIEW,Pending statistical analysis
100830,Source Temperature (F) (Degrees),Source Temperature (F),11,Degrees,2013-2022,18,['FIELD/SM2550B'],0,100.0,2020-08-17,60.0,61.3,63.06388888888889,62.3,64.3,68.7,0.0,0.1,"Mann_Kendall_Test(trend='no trend', h=False, p=0.49474655339569695, z=-0.6827789176297934, Tau=-0.12418300653594772, s=-19.0, var_s=695.0, slope=-0.06363636363636326, intercept=63.14090909090908)",no trend,-19.0,0.49474655339569695,-0.06363636363636326,63.14090909090908,TO REVIEW,Pending statistical analysis
100830,Specific Conductance (umho/cm),Specific Conductance,95,umho/cm,2013-2022,18,['SM2510B'],0,100.0,2013-02-07,180.0,230.0,297.2222222222222,270.0,340.0,580.0,2.0,10.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.01505060963459992, z=-2.431158964472276, Tau=-0.42483660130718953, s=-65.0, var_s=693.0, slope=-10.0, intercept=355.0)",decreasing,-65.0,0.01505060963459992,-10.0,355.0,TO REVIEW,Pending statistical analysis
100830,"Strontium 90, Two Sigma Error (pCi/L)","Strontium 90, Two Sigma Error",13502,pCi/L,2013-2022,18,['EPA 905.0'],0,100.0,2017-06-12,0.121,0.184,0.3197777777777777,0.269,0.42,0.693,0.0,0.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.9697635044861095, z=-0.03790490217894517, Tau=-0.013071895424836602, s=-2.0, var_s=696.0, slope=-0.0005000000000000004, intercept=0.29925)",no trend,-2.0,0.9697635044861095,-0.0005000000000000004,0.29925,TO REVIEW,Pending statistical analysis
100830,Sulfate (mg/L),Sulfate,945,mg/L,2013-2022,18,['EPA 300.0'],0,100.0,2013-02-07,14.0,18.0,26.72222222222221,23.0,34.0,63.0,0.5,1.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.013476247958826626, z=-2.470929244126543, Tau=-0.43137254901960786, s=-66.0, var_s=692.0, slope=-1.0769230769230769, intercept=33.15384615384615)",decreasing,-66.0,0.013476247958826626,-1.0769230769230769,33.15384615384615,TO REVIEW,Pending statistical analysis
100831,Alkalinity (mg/L),Alkalinity,410,mg/L,2013-2022,59,['SM 2320B'],0,100.0,2014-12-15,79.0,120.0,128.5593220338983,130.0,140.0,160.0,2.0,2.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.03593470314347025, z=-2.0976655159538353, Tau=-0.18351841028638224, s=-314.0, var_s=22264.666666666668, slope=-0.2, intercept=135.8)",decreasing,-314.0,0.03593470314347025,-0.2,135.8,TO REVIEW,Pending statistical analysis
100831,"Alpha, Two Sigma Error (pCi/L)","Alpha, Two Sigma Error",1502,pCi/L,2013-2022,55,['EPA 900.0' 'SM 7110C'],0,100.0,2015-04-13,0.14,0.23,0.5014909090909095,0.32,0.42,3.0,0.0,0.0,"Mann_Kendall_Test(trend='increasing', h=True, p=0.020415332825272525, z=2.3186258389404615, Tau=0.21548821548821548, s=320.0, var_s=18928.666666666668, slope=0.003103448275862069, intercept=0.23620689655172417)",increasing,320.0,0.020415332825272525,0.003103448275862069,0.23620689655172417,TO REVIEW,Pending statistical analysis
100831,Aluminum (ug/L),Aluminum,1105,ug/L,2013-2022,58,['200.8' 'EPA 200.8'],43,25.86206896551724,2018-10-04,20.0,0.0,37.01724137931005,0.0,21.0,670.0,20.0,20.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.15177379992646545, z=-1.433294126073554, Tau=-0.0998185117967332, s=-165.0, var_s=13092.333333333334, slope=0.0, intercept=20.0)",no trend,-165.0,0.15177379992646545,0.0,20.0,TO REVIEW,Pending statistical analysis
100831,Apparent Color (ACU),Apparent Color,81,ACU,2013-2022,58,['SM 2120B'],50,13.793103448275872,2015-10-07,2.0,0.0,0.7758620689655149,0.0,0.0,10.0,2.0,3.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=3.032010931280915e-05, z=-4.171048667009657, Tau=-0.25650332728372655, s=-424.0, var_s=10284.666666666666, slope=0.0, intercept=3.0)",decreasing,-424.0,3.032010931280915e-05,0.0,3.0,TO REVIEW,Pending statistical analysis
100831,Arsenic (ug/L),Arsenic,1002,ug/L,2013-2022,58,['200.8' 'EPA 200.8'],0,100.0,2015-12-09,3.3,4.3,5.020689655172413,4.8,5.7,8.1,1.0,1.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.19692074628844125, z=-1.2903742554571638, Tau=-0.11675741076830005, s=-193.0, var_s=22139.666666666668, slope=-0.00909090909090906, intercept=5.109090909090908)",no trend,-193.0,0.19692074628844125,-0.00909090909090906,5.109090909090908,TO REVIEW,Pending statistical analysis
100831,Barium (ug/L),Barium,1007,ug/L,2013-2022,58,['200.8' 'EPA 200.8'],0,100.0,2014-10-28,57.0,110.0,125.86206896551721,130.0,140.0,200.0,2.0,2.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.729579261717723, z=-0.34568526161969226, Tau=-0.03145795523290986, s=-52.0, var_s=21766.0, slope=0.0, intercept=130.0)",no trend,-52.0,0.729579261717723,0.0,130.0,TO REVIEW,Pending statistical analysis
100831,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,pCi/L,2013-2022,54,['EPA 900.0'],0,100.0,2014-08-20,0.36,0.77,1.3603814814814819,1.1,1.7,4.1,0.0,0.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.00015146850085456798, z=-3.7886493892643704, Tau=-0.3549965059399022, s=-508.0, var_s=17908.0, slope=-0.022173913043478263, intercept=1.687608695652174)",decreasing,-508.0,0.00015146850085456798,-0.022173913043478263,1.687608695652174,TO REVIEW,Pending statistical analysis
100831,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,mg/L,2013-2022,59,['SM 2320B' 'SM2330B'],0,100.0,2018-10-04,96.0,140.0,155.01694915254237,160.0,170.0,190.0,2.0,2.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.001448909502648199, z=-3.1847263484683017, Tau=-0.28112215078901226, s=-481.0, var_s=22716.333333333332, slope=-0.47619047619047616, intercept=173.8095238095238)",decreasing,-481.0,0.001448909502648199,-0.47619047619047616,173.8095238095238,TO REVIEW,Pending statistical analysis
100831,Boron (mg/L),Boron,1020,mg/L,2013-2022,58,['200.7 Rev 4.4' 'EPA 200.7'],0,100.0,2022-08-10,0.1,0.24,0.25965517241379305,0.27,0.29,0.36,0.05,0.05,"Mann_Kendall_Test(trend='no trend', h=False, p=0.11894388414751167, z=1.559221836809919, Tau=0.14035087719298245, s=232.0, var_s=21948.666666666668, slope=0.0004545454545454549, intercept=0.2570454545454546)",no trend,232.0,0.11894388414751167,0.0004545454545454549,0.2570454545454546,TO REVIEW,Pending statistical analysis
100831,Calcium (mg/L),Calcium,916,mg/L,2013-2022,59,['200.7 Rev 4.4' 'EPA 200.7'],0,100.0,2014-10-28,23.0,47.0,51.38983050847458,53.0,60.0,67.0,1.0,1.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.0003487304465890073, z=-3.576120881061028, Tau=-0.3196960841613092, s=-547.0, var_s=23311.0, slope=-0.2564102564102564, intercept=60.43589743589744)",decreasing,-547.0,0.0003487304465890073,-0.2564102564102564,60.43589743589744,TO REVIEW,Pending statistical analysis
100831,Chemical Oxygen Demand (COD) (mg/L),Chemical Oxygen Demand (COD),340,mg/L,2013-2022,57,['410.4' 'EPA 410.4'],43,24.56140350877193,2014-12-15,5.0,0.0,1.8787524366471704,0.0,5.2,15.0,5.0,10.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.05187620089066525, z=-1.9441596583869378, Tau=-0.14035087719298245, s=-224.0, var_s=13156.666666666666, slope=0.0, intercept=5.0)",no trend,-224.0,0.05187620089066525,0.0,5.0,TO REVIEW,Pending statistical analysis
100831,Chlorate (ug/L),Chlorate,A-037,ug/L,2017-2022,18,['300' 'EPA 300.0'],1,94.44444444444444,2022-10-19,10.0,230.0,376.6666666666666,330.0,470.0,790.0,10.0,10.0,"Mann_Kendall_Test(trend='increasing', h=True, p=0.018683116119022847, z=2.3517940496137326, Tau=0.4117647058823529, s=63.0, var_s=695.0, slope=26.0, intercept=109.0)",increasing,63.0,0.018683116119022847,26.0,109.0,TO REVIEW,Pending statistical analysis
100831,Chloride (mg/L),Chloride,940,mg/L,2013-2022,70,['300' 'EPA 300.0'],0,100.0,2016-08-01,23.0,100.0,110.9,120.0,130.0,160.0,0.5,10.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.014199779987597694, z=-2.452169388987485, Tau=-0.1979296066252588, s=-478.0, var_s=37838.666666666664, slope=-0.2631578947368421, intercept=124.07894736842105)",decreasing,-478.0,0.014199779987597694,-0.2631578947368421,124.07894736842105,TO REVIEW,Pending statistical analysis
100831,Chloroform (Trichloromethane) (ug/L),Chloroform (Trichloromethane),32106,ug/L,2013-2022,59,['524.2' 'EPA 524.2' 'EPA 551.1'],1,98.30508474576271,2018-06-08,0.62,4.7,9.14983050847458,7.8,13.0,24.0,0.5,1.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.07510348749470541, z=1.7798318255776022, Tau=0.15955581531268265, s=273.0, var_s=23355.0, slope=0.07272727272727274, intercept=5.6909090909090905)",no trend,273.0,0.07510348749470541,0.07272727272727274,5.6909090909090905,TO REVIEW,Pending statistical analysis
100831,Copper (ug/L),Copper,1042,ug/L,2013-2022,58,['200.8' 'EPA 200.8'],4,93.10344827586206,2014-06-03,2.0,3.2,3.998275862068963,3.8,4.6,9.9,2.0,2.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.36464437123377547, z=0.9065508345285528, Tau=0.0822746521476104, s=136.0, var_s=22176.0, slope=0.008333333333333331, intercept=3.5625)",no trend,136.0,0.36464437123377547,0.008333333333333331,3.5625,TO REVIEW,Pending statistical analysis
100831,Field pH (Units),Field pH,400,Units,2013-2022,52,['EPA 150.1'],0,100.0,2019-10-18,6.6,6.9,7.013269230769232,6.98,7.1,7.81,0.0,0.1,"Mann_Kendall_Test(trend='no trend', h=False, p=0.05386441944253839, z=-1.9279252909315445, Tau=-0.1847662141779789, s=-245.0, var_s=16017.666666666666, slope=-0.00269696969696971, intercept=7.053772727272728)",no trend,-245.0,0.05386441944253839,-0.00269696969696971,7.053772727272728,TO REVIEW,Pending statistical analysis
100831,Fluoride (mg/L),Fluoride,951,mg/L,2013-2022,58,['SM 4500 F C' 'SM 4500F-C'],0,100.0,2018-12-17,0.3,0.38,0.4327586206896552,0.43,0.47,0.6,0.05,0.05,"Mann_Kendall_Test(trend='no trend', h=False, p=0.1640900304984234, z=-1.3914466378994337, Tau=-0.12583182093163944, s=-208.0, var_s=22131.333333333332, slope=-0.0007894736842105271, intercept=0.4525)",no trend,-208.0,0.1640900304984234,-0.0007894736842105271,0.4525,TO REVIEW,Pending statistical analysis
100831,Gross Alpha (pCi/L),Gross Alpha,1501,pCi/L,2013-2022,58,['900' 'SM7110C' 'EPA 900.0' 'SM 7110C'],46,20.689655172413794,2015-08-19,0.209,0.0,1.6464005948508198,1.7,2.56,9.1,0.209,5.09,"Mann_Kendall_Test(trend='no trend', h=False, p=0.8540193047775597, z=0.1839925431310112, Tau=0.013914095583787053, s=23.0, var_s=14297.0, slope=0.0, intercept=3.0)",no trend,23.0,0.8540193047775597,0.0,3.0,TO REVIEW,Pending statistical analysis
100831,Gross Beta (pCi/L),Gross Beta,3501,pCi/L,2013-2022,57,['900' 'EPA 900.0'],0,100.0,2021-08-12,5.4,7.9,9.682982456140351,9.9,11.0,14.0,1.1,4.0,"Mann_Kendall_Test(trend='increasing', h=True, p=0.0002148393606686838, z=3.700896189578352, Tau=0.33646616541353386, s=537.0, var_s=20975.666666666668, slope=0.07052139037433156, intercept=7.925401069518717)",increasing,537.0,0.0002148393606686838,0.07052139037433156,7.925401069518717,TO REVIEW,Pending statistical analysis
100831,"Hardness (Total, as CaCO3) (mg/L)","Hardness (Total, as CaCO3)",900,mg/L,2013-2022,58,['SM 2340B'],0,100.0,2014-10-28,86.0,170.0,190.89655172413794,190.0,230.0,250.0,3.0,3.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=4.271894278495836e-05, z=-4.09225992232065, Tau=-0.36721113127646704, s=-607.0, var_s=21929.0, slope=-1.1111111111111112, intercept=221.66666666666666)",decreasing,-607.0,4.271894278495836e-05,-1.1111111111111112,221.66666666666666,TO REVIEW,Pending statistical analysis
100831,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,ug/L,2013-2022,59,['218.6' 'EPA 218.6'],0,100.0,2019-06-18,0.12,0.19,0.2328813559322034,0.22,0.28,0.38,0.02,0.02,"Mann_Kendall_Test(trend='no trend', h=False, p=0.43134987053309026, z=0.7868838360957965, Tau=0.07071887784921099, s=121.0, var_s=23256.333333333332, slope=0.0003125000000000003, intercept=0.2109375)",no trend,121.0,0.43134987053309026,0.0003125000000000003,0.2109375,TO REVIEW,Pending statistical analysis
100831,Iron (mg/L),Iron,1045,mg/L,2013-2022,58,['200.7 Rev 4.4' 'EPA 200.7'],40,31.034482758620683,2018-10-04,0.01,0.0,0.053017241379309944,0.0,0.028,0.98,0.01,0.02,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.00044261387524580087, z=-3.513278142786836, Tau=-0.29522081064730793, s=-488.0, var_s=19214.666666666668, slope=-0.00011764705882352951, intercept=0.02335294117647059)",decreasing,-488.0,0.00044261387524580087,-0.00011764705882352951,0.02335294117647059,TO REVIEW,Pending statistical analysis
100831,Lab pH (Units),Lab pH,403,Units,2013-2022,13,['SM4500-HB'],0,100.0,2022-04-07,7.4,7.4,7.561538461538461,7.5,7.6,7.9,0.1,0.1,"Mann_Kendall_Test(trend='increasing', h=True, p=0.006826954733217372, z=2.7051694868356395, Tau=0.5641025641025641, s=44.0, var_s=252.66666666666666, slope=0.033333333333333215, intercept=7.300000000000001)",increasing,44.0,0.006826954733217372,0.033333333333333215,7.300000000000001,TO REVIEW,Pending statistical analysis
100831,Lab Turbidity (NTU),Lab Turbidity,82079,NTU,2017-2022,15,['180.1' 'EPA 180.1'],1,93.33333333333333,2022-04-07,0.13,0.18,0.45938888888888885,0.28,0.86,1.2,0.1,1.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.4273462868100375, z=0.7937408962226535, Tau=0.1619047619047619, s=17.0, var_s=406.3333333333333, slope=0.011111111111111115, intercept=0.2422222222222222)",no trend,17.0,0.4273462868100375,0.011111111111111115,0.2422222222222222,TO REVIEW,Pending statistical analysis
100831,Magnesium (mg/L),Magnesium,927,mg/L,2013-2022,58,['200.7 Rev 4.4' 'EPA 200.7'],0,100.0,2014-08-20,6.9,14.0,15.167241379310346,15.0,18.0,21.0,0.1,0.1,"Mann_Kendall_Test(trend='decreasing', h=True, p=1.9379576974287716e-06, z=-4.75978866698893, Tau=-0.42589231699939506, s=-704.0, var_s=21814.0, slope=-0.11764705882352941, intercept=18.352941176470587)",decreasing,-704.0,1.9379576974287716e-06,-0.11764705882352941,18.352941176470587,TO REVIEW,Pending statistical analysis
